publishTime,totalMatched,md.eventName,md.name,marketId,betDelay,bspReconciled,complete,status,runnersVoidable,numberOfWinners,numberOfRunners,crossMatching,inplay,numberOfActiveRunners,version,selection_selectionId,selection_lastPriceTraded,selection_ex.availableToBack.price,selection_ex.availableToBack.size,selection_ex.availableToLay.price,selection_ex.availableToLay.size,selection_status,selection_md.name,selection_handicap,selection_totalMatched,selection_adjustmentFactor,selection_removalDate,selection_sp.actualSP,selection_sp.nearPrice,selection_sp.farPrice
2020-05-04 01:02:06.077000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,1.9,17.05,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:02:06.077000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,1.9,17.05,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 01:07:49.042000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,,,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:07:49.042000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,,,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 01:07:50.725000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,1.9,17.05,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:07:50.725000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,1.9,17.05,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 01:13:30.234000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,,,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:13:30.234000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,,,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 01:13:32.013000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,1.9,17.05,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:13:32.013000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,1.9,17.05,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 01:19:10.522000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,,,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:19:10.522000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,,,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 01:19:12.251000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,1.9,17.05,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:19:12.251000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,1.9,17.05,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 01:24:52.388000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,,,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:24:52.388000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,,,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 01:24:54.167000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,1.9,17.05,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:24:54.167000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,1.9,17.05,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 01:30:33.552000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,,,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:30:33.552000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,,,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 01:30:35.229000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,1.9,17.05,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:30:35.229000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,1.9,17.05,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 01:36:09.104000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,,,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:36:09.104000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,,,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 01:36:10.936000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,1.9,17.05,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:36:10.936000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,1.9,17.05,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 01:41:45.310000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,,,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:41:45.310000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,,,,,ACTIVE,5. Black Miss,0,0,,,,,
